UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
817,User_817,54,Male,Location_17,2023-10-26,-1.6173228056055429,Books,-1.3809282542586425,Weekly
818,User_818,44,Male,Location_18,2023-07-19,1.3026396327104484,Books,0.019607500567566948,Daily
819,User_819,22,Male,Location_19,2023-04-02,1.0460158554712757,Home & Garden,-1.3809282542586425,Monthly
820,User_820,59,Female,Location_20,2023-09-29,0.4668784122423321,Clothing,-0.6806603768455378,Daily
821,User_821,28,Male,Location_21,2023-03-20,0.3975206346101233,Clothing,0.7198753779806717,Weekly
822,User_822,30,Male,Location_22,2023-11-15,-1.0624605845478723,Clothing,-1.3809282542586425,Monthly
823,User_823,58,Male,Location_23,2023-03-30,-1.1977082509306796,Home & Garden,-1.3809282542586425,Monthly
824,User_824,51,Female,Location_24,2023-11-07,0.35243807914918757,Food,-0.6806603768455378,Monthly
825,User_825,55,Male,Location_25,2023-02-05,0.9073003002068581,Clothing,-1.3809282542586425,Daily
826,User_826,57,Male,Location_26,2023-09-15,-1.2635981396812779,Books,1.4201432553937765,Monthly
827,User_827,50,Male,Location_27,2023-12-01,-0.7018001408603866,Books,-1.3809282542586425,Monthly
828,User_828,51,Female,Location_28,2023-10-10,0.4911536344136052,Food,-1.3809282542586425,Weekly
829,User_829,44,Male,Location_29,2023-10-27,-1.3676348061295913,Electronics,-1.3809282542586425,Monthly
830,User_830,53,Female,Location_30,2023-08-07,1.4066762991587618,Home & Garden,1.4201432553937765,Monthly
831,User_831,43,Female,Location_31,2023-07-26,1.5453918544231793,Home & Garden,1.4201432553937765,Daily
832,User_832,68,Male,Location_32,2023-04-01,-0.10879114210500108,Books,1.4201432553937765,Daily
833,User_833,42,Female,Location_33,2023-03-12,0.40445641237334423,Clothing,1.4201432553937765,Monthly
834,User_834,36,Male,Location_34,2023-11-01,0.8483461892194807,Clothing,-1.3809282542586425,Daily
835,User_835,38,Female,Location_35,2023-09-26,-1.2809375840893302,Food,-0.6806603768455378,Monthly
836,User_836,48,Male,Location_36,2023-05-02,0.5813187453354767,Electronics,0.7198753779806717,Monthly
837,User_837,46,Male,Location_37,2023-05-10,-0.642846029873009,Clothing,0.7198753779806717,Monthly
838,User_838,26,Female,Location_38,2023-05-24,-0.2544424751326396,Clothing,-1.3809282542586425,Monthly
839,User_839,36,Male,Location_39,2023-09-01,-1.7317631386986876,Books,0.019607500567566948,Monthly
840,User_840,43,Female,Location_40,2023-06-25,-1.499414583630788,Clothing,0.7198753779806717,Daily
841,User_841,42,Male,Location_41,2023-06-11,0.1998509683583282,Home & Garden,1.4201432553937765,Weekly
842,User_842,57,Female,Location_42,2023-10-13,-1.0312495846133785,Clothing,0.019607500567566948,Monthly
843,User_843,60,Female,Location_43,2023-08-20,0.5397040787561515,Clothing,-0.6806603768455378,Monthly
844,User_844,46,Female,Location_44,2023-03-06,-1.4647356948146835,Electronics,0.019607500567566948,Monthly
845,User_845,42,Female,Location_45,2023-07-27,0.6749517451389586,Home & Garden,-0.6806603768455378,Monthly
846,User_846,36,Female,Location_46,2023-10-17,0.17904363506866552,Food,0.019607500567566948,Daily
847,User_847,21,Male,Location_47,2023-07-04,1.4517588546196973,Home & Garden,0.7198753779806717,Monthly
848,User_848,62,Male,Location_48,2023-10-03,0.7755205227056614,Food,1.4201432553937765,Weekly
849,User_849,37,Female,Location_49,2023-08-20,0.3975206346101233,Electronics,-0.6806603768455378,Weekly
850,User_850,63,Male,Location_50,2023-09-03,0.047263857567468766,Electronics,-0.6806603768455378,Monthly
851,User_851,18,Male,Location_51,2023-08-24,0.6888233006654004,Books,0.019607500567566948,Monthly
852,User_852,28,Female,Location_52,2023-07-31,1.0841626331689906,Electronics,1.4201432553937765,Monthly
853,User_853,21,Female,Location_53,2023-05-08,-0.46251580802926606,Clothing,-1.3809282542586425,Weekly
854,User_854,24,Female,Location_54,2023-03-26,-1.1873045842858483,Home & Garden,-0.6806603768455378,Daily
855,User_855,45,Female,Location_55,2023-12-19,-0.16427736421076813,Food,1.4201432553937765,Daily
856,User_856,53,Male,Location_56,2023-05-27,1.1015020775770428,Home & Garden,-1.3809282542586425,Daily
857,User_857,24,Male,Location_57,2023-10-31,-1.4023136949456956,Home & Garden,-0.6806603768455378,Weekly
858,User_858,37,Female,Location_58,2023-11-05,-1.1318183621800812,Home & Garden,1.4201432553937765,Weekly
859,User_859,52,Male,Location_59,2023-03-14,-0.8127725850719206,Home & Garden,-0.6806603768455378,Daily
860,User_860,68,Male,Location_60,2023-09-16,1.2818322994207858,Home & Garden,0.7198753779806717,Monthly
861,User_861,68,Female,Location_61,2023-02-10,-0.6359102521097881,Electronics,1.4201432553937765,Monthly
862,User_862,56,Male,Location_62,2023-03-02,0.5084930788216574,Home & Garden,0.019607500567566948,Daily
863,User_863,38,Male,Location_63,2023-12-07,-1.0798000289559246,Home & Garden,0.019607500567566948,Daily
864,User_864,61,Female,Location_64,2023-04-08,-1.2844054729709407,Food,-1.3809282542586425,Weekly
865,User_865,18,Male,Location_65,2023-11-10,1.5592634099496212,Home & Garden,0.7198753779806717,Weekly
866,User_866,54,Male,Location_66,2023-02-09,-1.3676348061295913,Home & Garden,-1.3809282542586425,Weekly
867,User_867,63,Male,Location_67,2023-04-23,1.1119057442218743,Home & Garden,0.019607500567566948,Daily
868,User_868,59,Female,Location_68,2023-10-20,0.8379425225746493,Clothing,1.4201432553937765,Daily
869,User_869,20,Female,Location_69,2023-10-21,-1.1526256954697438,Clothing,0.7198753779806717,Monthly
870,User_870,51,Male,Location_70,2023-08-10,-0.6636533631626717,Clothing,-0.6806603768455378,Weekly
871,User_871,30,Female,Location_71,2023-01-15,-0.7642221407293744,Home & Garden,-0.6806603768455378,Monthly
872,User_872,33,Male,Location_72,2023-01-16,1.3026396327104484,Electronics,1.4201432553937765,Monthly
873,User_873,51,Female,Location_73,2023-04-22,-0.38622225263383636,Clothing,0.019607500567566948,Monthly
874,User_874,41,Male,Location_74,2023-05-17,-1.492478805867567,Books,-1.3809282542586425,Weekly
875,User_875,30,Female,Location_75,2023-03-13,0.8414104114562598,Clothing,0.019607500567566948,Daily
876,User_876,23,Male,Location_76,2023-07-09,1.5870065210025046,Food,1.4201432553937765,Weekly
877,User_877,56,Male,Location_77,2023-06-27,-0.5284056967798645,Electronics,0.019607500567566948,Weekly
878,User_878,19,Female,Location_78,2023-12-26,0.9177039668516895,Food,-1.3809282542586425,Weekly
879,User_879,28,Male,Location_79,2023-09-04,1.6078138542921672,Food,-1.3809282542586425,Monthly
880,User_880,24,Male,Location_80,2023-12-31,0.16863996842383422,Clothing,0.7198753779806717,Monthly
881,User_881,24,Female,Location_81,2023-06-24,1.6008780765289463,Food,0.7198753779806717,Monthly
882,User_882,56,Female,Location_82,2023-06-22,-0.8266441405983624,Food,0.7198753779806717,Daily
883,User_883,56,Male,Location_83,2023-08-29,-0.4555800302660452,Electronics,0.019607500567566948,Daily
884,User_884,29,Male,Location_84,2023-03-30,1.5176487433702959,Clothing,-0.6806603768455378,Daily
885,User_885,68,Male,Location_85,2023-03-05,1.448290965738087,Electronics,0.019607500567566948,Daily
886,User_886,39,Female,Location_86,2023-04-20,-0.9896349180340531,Home & Garden,-1.3809282542586425,Weekly
887,User_887,68,Female,Location_87,2023-06-01,1.0252085221816132,Clothing,0.7198753779806717,Monthly
888,User_888,68,Male,Location_88,2023-07-21,-0.674057029807503,Food,1.4201432553937765,Monthly
889,User_889,69,Male,Location_89,2023-07-31,1.4274836324484244,Clothing,-0.6806603768455378,Weekly
890,User_890,20,Male,Location_90,2023-08-06,0.6749517451389586,Clothing,0.019607500567566948,Weekly
891,User_891,30,Male,Location_91,2023-01-26,-0.7018001408603866,Home & Garden,-0.6806603768455378,Monthly
892,User_892,47,Female,Location_92,2023-05-15,1.4829698545541914,Electronics,1.4201432553937765,Monthly
893,User_893,27,Male,Location_93,2023-11-28,1.0910984109322115,Clothing,0.7198753779806717,Daily
894,User_894,69,Male,Location_94,2023-05-05,0.7512453005343883,Clothing,0.7198753779806717,Daily
895,User_895,26,Female,Location_95,2023-11-01,1.292235966065617,Books,-1.3809282542586425,Weekly
896,User_896,23,Female,Location_96,2023-07-30,-0.2613782528958605,Clothing,0.019607500567566948,Monthly
897,User_897,70,Female,Location_97,2023-05-18,0.7581810782976092,Electronics,-1.3809282542586425,Monthly
898,User_898,61,Female,Location_98,2023-10-20,-0.909873473757013,Books,-0.6806603768455378,Daily
899,User_899,19,Male,Location_99,2023-02-07,-1.2913412507341615,Food,1.4201432553937765,Daily
900,User_900,61,Male,Location_0,2023-11-10,-0.48332314131892873,Food,1.4201432553937765,Monthly
901,User_901,33,Female,Location_1,2023-10-09,0.22065830164799083,Clothing,-1.3809282542586425,Weekly
902,User_902,30,Female,Location_2,2023-02-17,-0.1850846975004308,Electronics,-1.3809282542586425,Daily
903,User_903,65,Male,Location_3,2023-11-14,0.8795571891539746,Clothing,-0.6806603768455378,Monthly
904,User_904,30,Male,Location_4,2023-03-08,-0.41049747480510945,Food,0.7198753779806717,Weekly
905,User_905,39,Male,Location_5,2023-08-13,-1.5444971390917237,Clothing,1.4201432553937765,Monthly
906,User_906,36,Female,Location_6,2023-04-11,-1.2427908063916153,Clothing,-1.3809282542586425,Monthly
907,User_907,43,Female,Location_7,2023-07-30,-0.5734882522408002,Food,1.4201432553937765,Monthly
908,User_908,31,Female,Location_8,2023-10-03,-1.0451211401398202,Food,0.7198753779806717,Weekly
909,User_909,48,Male,Location_9,2023-11-28,-0.48679103020053915,Books,1.4201432553937765,Weekly
910,User_910,46,Male,Location_10,2023-02-09,0.5501077454009827,Books,0.7198753779806717,Monthly
911,User_911,62,Male,Location_11,2023-11-25,0.6922911895470109,Electronics,0.7198753779806717,Monthly
912,User_912,59,Female,Location_12,2023-12-26,-1.0763321400743142,Electronics,0.019607500567566948,Weekly
913,User_913,39,Female,Location_13,2023-02-21,1.1119057442218743,Food,-0.6806603768455378,Monthly
914,User_914,24,Male,Location_14,2023-10-08,-0.25791036401425005,Electronics,1.4201432553937765,Monthly
915,User_915,54,Male,Location_15,2023-12-29,-0.320332363883238,Electronics,0.7198753779806717,Weekly
916,User_916,66,Female,Location_16,2023-10-18,-1.294809139615772,Books,1.4201432553937765,Daily
917,User_917,58,Female,Location_17,2023-05-12,-1.312148584023824,Food,-1.3809282542586425,Weekly
918,User_918,44,Female,Location_18,2023-04-09,-0.6809928075707239,Books,-0.6806603768455378,Daily
919,User_919,48,Male,Location_19,2023-10-15,-0.2717819195406918,Clothing,-0.6806603768455378,Daily
920,User_920,23,Male,Location_20,2023-06-04,-0.4000938081602781,Food,-1.3809282542586425,Weekly
921,User_921,33,Female,Location_21,2023-03-25,-1.052056917903041,Home & Garden,-1.3809282542586425,Daily
922,User_922,55,Male,Location_22,2023-01-03,1.3789331881058782,Electronics,1.4201432553937765,Monthly
923,User_923,55,Female,Location_23,2023-04-21,1.0286764110632236,Electronics,0.019607500567566948,Weekly
924,User_924,67,Male,Location_24,2023-10-13,0.9697223000758461,Food,1.4201432553937765,Daily
925,User_925,49,Male,Location_25,2023-07-22,0.9939975222471192,Home & Garden,1.4201432553937765,Daily
926,User_926,50,Male,Location_26,2023-11-10,1.3269148548817216,Food,0.7198753779806717,Weekly
927,User_927,66,Female,Location_27,2023-10-13,-0.5908276966488524,Electronics,1.4201432553937765,Weekly
928,User_928,34,Male,Location_28,2023-06-27,-0.8127725850719206,Electronics,-0.6806603768455378,Monthly
929,User_929,50,Female,Location_29,2023-09-24,0.4980894121768261,Food,0.019607500567566948,Daily
930,User_930,28,Male,Location_30,2023-08-27,1.3130432993552799,Clothing,-1.3809282542586425,Weekly
931,User_931,30,Female,Location_31,2023-07-31,0.5362361898745409,Books,-0.6806603768455378,Daily
932,User_932,47,Female,Location_32,2023-11-11,-0.14000214203949504,Food,-1.3809282542586425,Daily
933,User_933,18,Female,Location_33,2023-01-31,-1.0798000289559246,Clothing,0.7198753779806717,Daily
934,User_934,47,Female,Location_34,2023-03-24,-0.3792864748706155,Home & Garden,1.4201432553937765,Weekly
935,User_935,44,Female,Location_35,2023-08-22,-1.6450659166584265,Electronics,0.7198753779806717,Monthly
936,User_936,57,Male,Location_36,2023-01-08,1.3893368547507094,Electronics,-1.3809282542586425,Daily
937,User_937,40,Male,Location_37,2023-06-02,-0.4763873635557078,Food,1.4201432553937765,Weekly
938,User_938,37,Female,Location_38,2023-09-20,0.889960855798806,Home & Garden,1.4201432553937765,Daily
939,User_939,23,Female,Location_39,2023-05-05,0.18251152395027598,Food,0.7198753779806717,Monthly
940,User_940,54,Female,Location_40,2023-03-28,0.4946215232952157,Books,-1.3809282542586425,Daily
941,User_941,37,Male,Location_41,2023-01-03,0.8448783003378703,Food,0.019607500567566948,Monthly
942,User_942,54,Female,Location_42,2023-09-16,-0.3550112526993424,Electronics,0.7198753779806717,Weekly
943,User_943,23,Male,Location_43,2023-12-10,1.5766028543576733,Electronics,-0.6806603768455378,Weekly
944,User_944,46,Female,Location_44,2023-01-18,-0.407029585923499,Clothing,-0.6806603768455378,Weekly
945,User_945,30,Male,Location_45,2023-11-19,-1.1595614732329647,Books,-0.6806603768455378,Daily
946,User_946,44,Female,Location_46,2023-12-26,0.16517207954222377,Clothing,-1.3809282542586425,Monthly
947,User_947,67,Male,Location_47,2023-06-10,0.05766752421230009,Books,-0.6806603768455378,Daily
948,User_948,37,Male,Location_48,2023-08-09,0.8795571891539746,Electronics,-0.6806603768455378,Monthly
949,User_949,30,Female,Location_49,2023-08-29,0.3593738569124085,Food,1.4201432553937765,Weekly
950,User_950,56,Female,Location_50,2023-04-02,1.125777299748316,Electronics,1.4201432553937765,Daily
951,User_951,25,Female,Location_51,2023-05-06,1.3095754104736694,Clothing,1.4201432553937765,Weekly
952,User_952,70,Female,Location_52,2023-08-24,1.4552267435013078,Clothing,-1.3809282542586425,Weekly
953,User_953,34,Male,Location_53,2023-12-05,0.30041974592503096,Food,-0.6806603768455378,Monthly
954,User_954,47,Male,Location_54,2023-05-11,-1.51675402803884,Home & Garden,0.7198753779806717,Monthly
955,User_955,18,Male,Location_55,2023-06-08,1.5835386321208942,Electronics,-0.6806603768455378,Monthly
956,User_956,41,Male,Location_56,2023-11-11,1.5488597433047897,Clothing,1.4201432553937765,Daily
957,User_957,33,Male,Location_57,2023-05-31,-1.5653044723813863,Home & Garden,-0.6806603768455378,Weekly
958,User_958,28,Male,Location_58,2023-02-16,-1.1248825844168604,Home & Garden,1.4201432553937765,Daily
959,User_959,21,Female,Location_59,2023-07-27,-0.30992869723840666,Electronics,-0.6806603768455378,Monthly
960,User_960,21,Male,Location_60,2023-12-19,1.6147496320553882,Clothing,-1.3809282542586425,Monthly
961,User_961,34,Male,Location_61,2023-01-18,-0.18161680861882035,Home & Garden,0.019607500567566948,Monthly
962,User_962,66,Male,Location_62,2023-05-04,0.4113921901365651,Clothing,0.019607500567566948,Weekly
963,User_963,27,Female,Location_63,2023-07-11,0.8691535225091434,Home & Garden,-0.6806603768455378,Weekly
964,User_964,38,Male,Location_64,2023-07-12,-1.5653044723813863,Electronics,0.7198753779806717,Monthly
965,User_965,70,Female,Location_65,2023-09-26,-0.38275436375222593,Electronics,-0.6806603768455378,Weekly
966,User_966,55,Male,Location_66,2023-04-16,1.014804855536782,Clothing,-0.6806603768455378,Weekly
967,User_967,66,Male,Location_67,2023-08-16,0.6194655230331916,Electronics,0.019607500567566948,Daily
968,User_968,35,Female,Location_68,2023-10-30,-0.6393781409913986,Books,-0.6806603768455378,Daily
969,User_969,27,Male,Location_69,2023-04-02,0.6472086340860751,Electronics,-0.6806603768455378,Monthly
970,User_970,62,Male,Location_70,2023-06-15,-0.025561808946350496,Food,1.4201432553937765,Monthly
971,User_971,33,Female,Location_71,2023-09-04,-1.2185155842203423,Electronics,-0.6806603768455378,Weekly
972,User_972,56,Female,Location_72,2023-02-21,0.9731901889574566,Clothing,1.4201432553937765,Daily
973,User_973,32,Male,Location_73,2023-06-14,-0.6324423632281777,Home & Garden,-1.3809282542586425,Daily
974,User_974,51,Male,Location_74,2023-05-08,-0.07758014217050711,Books,0.7198753779806717,Monthly
975,User_975,22,Female,Location_75,2023-12-20,1.219410299551798,Clothing,-0.6806603768455378,Daily
976,User_976,34,Female,Location_76,2023-07-28,0.21719041276638038,Clothing,1.4201432553937765,Weekly
977,User_977,54,Female,Location_77,2023-10-15,-0.38275436375222593,Home & Garden,1.4201432553937765,Daily
978,User_978,25,Female,Location_78,2023-01-06,-1.6138549167239324,Home & Garden,-0.6806603768455378,Daily
979,User_979,41,Male,Location_79,2023-10-16,-0.12959847539466374,Food,0.019607500567566948,Monthly
980,User_980,45,Male,Location_80,2023-08-17,0.7235021894815048,Clothing,0.019607500567566948,Daily
981,User_981,64,Female,Location_81,2023-06-27,-0.9272129181650652,Books,-0.6806603768455378,Monthly
982,User_982,25,Male,Location_82,2023-10-17,-0.3376718082912902,Food,-0.6806603768455378,Monthly
983,User_983,40,Female,Location_83,2023-05-17,0.16863996842383422,Food,0.019607500567566948,Daily
984,User_984,52,Female,Location_84,2023-07-28,-0.39315803039705727,Books,-0.6806603768455378,Monthly
985,User_985,48,Male,Location_85,2023-09-14,-1.239322917510005,Home & Garden,-0.6806603768455378,Weekly
986,User_986,34,Female,Location_86,2023-10-18,0.8206030781665972,Home & Garden,0.019607500567566948,Monthly
987,User_987,45,Female,Location_87,2023-02-20,-1.3537632506031494,Clothing,1.4201432553937765,Monthly
988,User_988,65,Male,Location_88,2023-08-11,-1.1006073622455872,Food,-1.3809282542586425,Daily
989,User_989,65,Male,Location_89,2023-07-25,-0.8682588071776877,Books,-0.6806603768455378,Daily
990,User_990,68,Female,Location_90,2023-04-22,1.3095754104736694,Books,0.019607500567566948,Monthly
991,User_991,29,Male,Location_91,2023-06-07,0.9731901889574566,Books,-0.6806603768455378,Monthly
992,User_992,41,Male,Location_92,2023-09-15,0.8379425225746493,Food,-0.6806603768455378,Monthly
993,User_993,32,Male,Location_93,2023-09-09,-1.2982770284973824,Electronics,1.4201432553937765,Weekly
994,User_994,57,Male,Location_94,2023-12-21,-1.6866805832377518,Electronics,-1.3809282542586425,Daily
995,User_995,48,Male,Location_95,2023-04-05,-0.1018553643417802,Clothing,-0.6806603768455378,Weekly
996,User_996,44,Male,Location_96,2023-03-26,0.5293004121113201,Food,-1.3809282542586425,Daily
997,User_997,52,Female,Location_97,2023-03-30,1.4032084102771512,Food,0.019607500567566948,Daily
998,User_998,35,Male,Location_98,2023-08-04,0.889960855798806,Electronics,0.019607500567566948,Weekly
999,User_999,53,Female,Location_99,2023-04-26,-0.8370478072431937,Home & Garden,0.7198753779806717,Weekly
1000,User_1000,25,Female,Location_0,2023-01-19,0.3281628569779145,Electronics,1.4201432553937765,Daily
